,ID,Description,LAST RCVD,Sale_Qty,Inv_Qty,Warehouse,UNIT PRICE
6420,DTA3N2431LBL,silkcord pendant nk,2018Q1,24.0,0.0,84.0,4.75
6421,DTA3N2431LBL,silkcord pendant nk,2018Q3,84.0,0.0,0.0,4.75
6422,DTA3N2431PK,silkcord pendant nk,2016Q4,60.0,240.0,180.0,4.75
6423,DTA3N2431PK,silkcord pendant nk,2017Q1,48.0,0.0,132.0,4.75
6424,DTA3N2431PK,silkcord pendant nk,2018Q1,24.0,0.0,108.0,4.75
6425,DTA3N2431PK,silkcord pendant nk,2018Q2,96.0,0.0,12.0,4.75
6426,DTA3N2431PK,silkcord pendant nk,2018Q3,12.0,0.0,0.0,4.75
6427,DTA3N2432IV,silkcord pendant nk,2016Q4,36.0,240.0,204.0,4.75
6428,DTA3N2432IV,silkcord pendant nk,2017Q1,156.0,120.0,168.0,4.75
6429,DTA3N2432IV,silkcord pendant nk,2017Q4,48.0,0.0,120.0,4.75
6430,DTA3N2432IV,silkcord pendant nk,2018Q2,96.0,0.0,24.0,4.75
6431,DTA3N2432IV,silkcord pendant nk,2018Q3,72.0,0.0,-48.0,4.75
6432,DTA3N2432JET,silkcord pendant nk,2016Q4,48.0,240.0,192.0,4.75
6433,DTA3N2432JET,silkcord pendant nk,2017Q1,144.0,120.0,168.0,4.75
6434,DTA3N2432JET,silkcord pendant nk,2017Q2,12.0,0.0,156.0,4.75
6435,DTA3N2432JET,silkcord pendant nk,2017Q4,48.0,0.0,108.0,4.75
6436,DTA3N2432JET,silkcord pendant nk,2018Q2,96.0,0.0,12.0,4.75
6437,DTA3N2432JET,silkcord pendant nk,2018Q3,60.0,0.0,-48.0,4.75
6438,DTA3N2432LBL,silkcord pendant nk,2016Q4,36.0,120.0,84.0,4.75
6439,DTA3N2432LBL,silkcord pendant nk,2017Q1,72.0,120.0,132.0,4.75
6440,DTA3N2432LBL,silkcord pendant nk,2017Q4,48.0,0.0,84.0,4.75
6441,DTA3N2432LBL,silkcord pendant nk,2018Q2,96.0,48.0,36.0,4.75
6442,DTA3N2432LBL,silkcord pendant nk,2018Q3,36.0,0.0,0.0,4.75
6443,DTA3N2432PK,silkcord pendant nk,2016Q4,36.0,180.0,144.0,4.75
6444,DTA3N2432PK,silkcord pendant nk,2017Q1,108.0,120.0,156.0,4.75
6445,DTA3N2432PK,silkcord pendant nk,2017Q4,48.0,0.0,108.0,4.75
6446,DTA3N2432PK,silkcord pendant nk,2018Q2,96.0,0.0,12.0,4.75
6447,DTA3N2432PK,silkcord pendant nk,2018Q3,60.0,0.0,-48.0,4.75
6448,DTA3N2436RSG,metal pendant nk,2016Q4,192.0,360.0,168.0,4.5
6449,DTA3N2436RSG,metal pendant nk,2017Q1,84.0,0.0,84.0,4.5
6450,DTA3N2436RSG,metal pendant nk,2017Q2,12.0,0.0,72.0,4.5
6451,DTA3N2436RSG,metal pendant nk,2018Q3,72.0,0.0,0.0,4.5
6452,DTA3N2436RSS,metal pendant nk,2016Q4,180.0,360.0,180.0,4.5
6453,DTA3N2436RSS,metal pendant nk,2017Q1,96.0,0.0,84.0,4.5
6454,DTA3N2436RSS,metal pendant nk,2018Q3,84.0,0.0,0.0,4.5
6455,DTA3N2436WG,metal pendant nk,2016Q4,168.0,240.0,72.0,4.5
6456,DTA3N2436WG,metal pendant nk,2017Q1,168.0,120.0,24.0,4.5
6457,DTA3N2436WG,metal pendant nk,2018Q2,24.0,0.0,0.0,4.5
6458,DTA3N2437RSG,metal pendant nk,2016Q4,36.0,480.0,444.0,4.5
6459,DTA3N2437RSG,metal pendant nk,2017Q1,264.0,0.0,180.0,4.5
6460,DTA3N2437RSG,metal pendant nk,2018Q2,96.0,0.0,84.0,4.5
6461,DTA3N2437RSS,metal pendant nk,2016Q4,24.0,360.0,336.0,4.5
6462,DTA3N2437RSS,metal pendant nk,2017Q1,204.0,0.0,132.0,4.5
6463,DTA3N2437RSS,metal pendant nk,2018Q2,120.0,12.0,24.0,4.5
6464,DTA3N2437WG,metal pendant nk,2016Q4,48.0,360.0,312.0,4.5
6465,DTA3N2437WG,metal pendant nk,2017Q1,252.0,0.0,60.0,4.5
6466,DTA3N2437WG,metal pendant nk,2017Q3,36.0,0.0,24.0,4.5
6467,DTA3N2437WG,metal pendant nk,2018Q2,24.0,0.0,0.0,4.5
6468,DTA3N2456RG,wire wrapping pendant nk,2016Q4,36.0,180.0,144.0,4.5
6469,DTA3N2456RG,wire wrapping pendant nk,2017Q1,144.0,0.0,0.0,4.5
6470,DTA3N2456RH,wire wrapping pendant nk,2016Q4,0.0,240.0,240.0,4.5
6471,DTA3N2456RH,wire wrapping pendant nk,2017Q1,60.0,0.0,180.0,4.5
6472,DTA3N2456RH,wire wrapping pendant nk,2017Q3,12.0,0.0,168.0,4.5
6473,DTA3N2456RH,wire wrapping pendant nk,2018Q2,12.0,0.0,156.0,4.5
6474,DTA3N2456RH,wire wrapping pendant nk,2018Q3,36.0,0.0,120.0,4.5
6475,DTA3N2456RH-WG,wire wrapping pendant nk,2016Q4,96.0,180.0,84.0,4.5
6476,DTA3N2456RH-WG,wire wrapping pendant nk,2017Q1,288.0,252.0,48.0,4.5
6477,DTA3N2456RH-WG,wire wrapping pendant nk,2017Q2,12.0,0.0,36.0,4.5
6478,DTA3N2456RH-WG,wire wrapping pendant nk,2017Q3,12.0,0.0,24.0,4.5
6479,DTA3N2456RH-WG,wire wrapping pendant nk,2018Q1,12.0,0.0,12.0,4.5
6480,DTA3N2456RH-WG,wire wrapping pendant nk,2018Q2,12.0,0.0,0.0,4.5
6481,DTA3N2456WG,wire wrapping pendant nk,2016Q4,0.0,360.0,360.0,4.5
6482,DTA3N2456WG,wire wrapping pendant nk,2017Q1,120.0,0.0,240.0,4.5
6483,DTA3N2456WG,wire wrapping pendant nk,2017Q3,36.0,0.0,204.0,4.5
6484,DTA3N2456WG,wire wrapping pendant nk,2018Q2,12.0,0.0,192.0,4.5
6485,DTA3N2456WG,wire wrapping pendant nk,2018Q3,36.0,0.0,156.0,4.5
6486,DTA3N2456WG-RH,wire wrapping pendant nk,2016Q4,108.0,180.0,72.0,4.5
6487,DTA3N2456WG-RH,wire wrapping pendant nk,2017Q1,216.0,192.0,48.0,4.5
6488,DTA3N2456WG-RH,wire wrapping pendant nk,2017Q2,0.0,12.0,60.0,4.5
6489,DTA3N2456WG-RH,wire wrapping pendant nk,2018Q3,36.0,0.0,24.0,4.5
6490,DTA3N2458RG,wire wrapping pendant nk,2016Q4,48.0,420.0,372.0,4.5
6491,DTA3N2458RG,wire wrapping pendant nk,2017Q1,480.0,180.0,72.0,4.5
6492,DTA3N2458RG,wire wrapping pendant nk,2017Q2,24.0,0.0,48.0,4.5
6493,DTA3N2458RG,wire wrapping pendant nk,2017Q3,24.0,0.0,24.0,4.5
6494,DTA3N2458RG,wire wrapping pendant nk,2017Q4,96.0,72.0,0.0,4.5
6495,DTA3N2458RH,wire wrapping pendant nk,2016Q4,0.0,240.0,240.0,4.5
6496,DTA3N2458RH,wire wrapping pendant nk,2017Q1,120.0,0.0,120.0,4.5
6497,DTA3N2458RH,wire wrapping pendant nk,2017Q2,36.0,0.0,84.0,4.5
6498,DTA3N2458RH,wire wrapping pendant nk,2017Q3,36.0,0.0,48.0,4.5
6499,DTA3N2458RH,wire wrapping pendant nk,2017Q4,60.0,24.0,12.0,4.5
6500,DTA3N2458RH,wire wrapping pendant nk,2018Q2,12.0,0.0,0.0,4.5
6501,DTA3N2458RH-WG,wire wrapping pendant nk,2016Q4,84.0,420.0,336.0,4.5
6502,DTA3N2458RH-WG,wire wrapping pendant nk,2017Q1,444.0,180.0,72.0,4.5
6503,DTA3N2458RH-WG,wire wrapping pendant nk,2017Q2,12.0,0.0,60.0,4.5
6504,DTA3N2458RH-WG,wire wrapping pendant nk,2017Q4,12.0,0.0,48.0,4.5
6505,DTA3N2458RH-WG,wire wrapping pendant nk,2018Q1,24.0,0.0,24.0,4.5
6506,DTA3N2458RH-WG,wire wrapping pendant nk,2018Q2,36.0,12.0,0.0,4.5
6507,DTA3N2458WG,wire wrapping pendant nk,2016Q4,0.0,360.0,360.0,4.5
6508,DTA3N2458WG,wire wrapping pendant nk,2017Q1,276.0,0.0,84.0,4.5
6509,DTA3N2458WG,wire wrapping pendant nk,2017Q2,36.0,0.0,48.0,4.5
6510,DTA3N2458WG,wire wrapping pendant nk,2017Q3,24.0,0.0,24.0,4.5
6511,DTA3N2458WG,wire wrapping pendant nk,2017Q4,60.0,36.0,0.0,4.5
6512,DTA3N2458WG-RH,wire wrapping pendant nk,2016Q4,84.0,420.0,336.0,4.5
6513,DTA3N2458WG-RH,wire wrapping pendant nk,2017Q1,444.0,180.0,72.0,4.5
6514,DTA3N2458WG-RH,wire wrapping pendant nk,2017Q2,24.0,0.0,48.0,4.5
6515,DTA3N2458WG-RH,wire wrapping pendant nk,2017Q3,12.0,0.0,36.0,4.5
6516,DTA3N2458WG-RH,wire wrapping pendant nk,2017Q4,12.0,0.0,24.0,4.5
6517,DTA3N2458WG-RH,wire wrapping pendant nk,2018Q1,12.0,0.0,12.0,4.5
6518,DTA3N2458WG-RH,wire wrapping pendant nk,2018Q2,12.0,0.0,0.0,4.5
6519,DTA3N2459RG,wire wrapped pendant nk,2016Q4,24.0,180.0,156.0,5.0
6520,DTA3N2459RG,wire wrapped pendant nk,2017Q1,156.0,192.0,192.0,5.0
6521,DTA3N2459RG,wire wrapped pendant nk,2017Q2,12.0,0.0,180.0,5.0
6522,DTA3N2459RG,wire wrapped pendant nk,2018Q1,24.0,0.0,156.0,5.0
6523,DTA3N2459RG,wire wrapped pendant nk,2018Q2,168.0,12.0,0.0,5.0
6524,DTA3N2459RH,wire wrapped pendant nk,2016Q4,24.0,180.0,156.0,5.0
6525,DTA3N2459RH,wire wrapped pendant nk,2017Q1,36.0,0.0,120.0,5.0
6526,DTA3N2459RH,wire wrapped pendant nk,2017Q2,12.0,0.0,108.0,5.0
6527,DTA3N2459RH,wire wrapped pendant nk,2018Q2,108.0,0.0,0.0,5.0
6528,DTA3N2459RH-WG,wire wrapped pendant nk,2016Q4,0.0,180.0,180.0,5.0
6529,DTA3N2459RH-WG,wire wrapped pendant nk,2017Q1,192.0,120.0,108.0,5.0
6530,DTA3N2459RH-WG,wire wrapped pendant nk,2018Q2,228.0,120.0,0.0,5.0
6531,DTA3N2459WG,wire wrapped pendant nk,2016Q4,36.0,300.0,264.0,5.0
6532,DTA3N2459WG,wire wrapped pendant nk,2017Q1,72.0,0.0,192.0,5.0
6533,DTA3N2459WG,wire wrapped pendant nk,2018Q1,12.0,0.0,180.0,5.0
6534,DTA3N2459WG-RH,wire wrapped pendant nk,2016Q4,0.0,180.0,180.0,5.0
6535,DTA3N2459WG-RH,wire wrapped pendant nk,2017Q1,84.0,0.0,96.0,5.0
6536,DTA3N2459WG-RH,wire wrapped pendant nk,2018Q3,35.0,0.0,61.0,5.0
6537,DTA3N3020WG-BL,agate stone pendant nk,2016Q4,108.0,156.0,48.0,10.0
6538,DTA3N3020WG-BL,agate stone pendant nk,2017Q1,48.0,0.0,0.0,10.0
6539,DTA3N3020WG-CAN,agate stone pendant nk,2016Q4,204.0,252.0,48.0,10.0
6540,DTA3N3020WG-CAN,agate stone pendant nk,2017Q1,12.0,0.0,36.0,10.0
6541,DTA3N3020WG-CAN,agate stone pendant nk,2017Q2,12.0,0.0,24.0,10.0
6542,DTA3N3020WG-CAN,agate stone pendant nk,2018Q2,24.0,0.0,0.0,10.0
6543,DTA3N3020WG-FU,agate stone pendant nk,2016Q4,96.0,156.0,60.0,10.0
6544,DTA3N3020WG-FU,agate stone pendant nk,2017Q1,36.0,0.0,24.0,10.0
6545,DTA3N3020WG-FU,agate stone pendant nk,2017Q2,12.0,0.0,12.0,10.0
6546,DTA3N3020WG-FU,agate stone pendant nk,2018Q1,12.0,0.0,0.0,10.0
6547,DTA3N3020WG-GRY,agate stone pendant nk,2016Q4,312.0,564.0,252.0,10.0
6548,DTA3N3020WG-GRY,agate stone pendant nk,2017Q1,252.0,0.0,0.0,10.0
6549,DTA3N3020WG-JET,agate stone pendant nk,2016Q4,288.0,312.0,24.0,10.0
6550,DTA3N3020WG-JET,agate stone pendant nk,2017Q1,12.0,0.0,12.0,10.0
6551,DTA3N3020WG-JET,agate stone pendant nk,2017Q2,12.0,0.0,0.0,10.0
6552,DTA3N4044SGD-RQ,blessed bar stone nk,2016Q4,180.0,180.0,0.0,2.75
6553,DTA3N4045SGD-CHA,faith bar stone nk,2016Q4,180.0,180.0,0.0,2.75
6554,DTA3N4048XBLS,druzy  bead choker nk,2017Q1,120.0,120.0,0.0,3.75
6555,DTA3N4048XCHAM,druzy  bead choker nk,2017Q1,120.0,120.0,0.0,3.75
6556,DTA3N4048XHEM,druzy  bead choker nk,2017Q1,120.0,120.0,0.0,3.75
6557,DTA3N4048XMT,druzy  bead choker nk,2017Q1,120.0,120.0,0.0,3.75
6558,DTA3N4048XWINE,druzy  bead choker nk,2017Q1,120.0,120.0,0.0,3.75
6559,DTA3N5027BGD,multi layered glass nk,2016Q4,96.0,120.0,24.0,5.5
6560,DTA3N5027BGD,multi layered glass nk,2017Q2,24.0,0.0,0.0,5.5
6561,DTA3N5027GRN,multi layered glass nk,2016Q4,60.0,120.0,60.0,5.5
6562,DTA3N5027GRN,multi layered glass nk,2017Q2,24.0,0.0,36.0,5.5
6563,DTA3N5027GRN,multi layered glass nk,2018Q1,24.0,0.0,12.0,5.5
6564,DTA3N5027GRN,multi layered glass nk,2018Q2,12.0,0.0,0.0,5.5
6565,DTA3N5027GRY,multi layered glass nk,2016Q4,84.0,120.0,36.0,5.5
6566,DTA3N5027GRY,multi layered glass nk,2017Q2,24.0,0.0,12.0,5.5
6567,DTA3N5027GRY,multi layered glass nk,2018Q1,12.0,0.0,0.0,5.5
6568,DTA3N5027NV,multi layered glass nk,2016Q4,84.0,120.0,36.0,5.5
6569,DTA3N5027NV,multi layered glass nk,2017Q2,24.0,0.0,12.0,5.5
6570,DTA3N5027NV,multi layered glass nk,2018Q2,12.0,0.0,0.0,5.5
6571,DTA3N5027TPZ,multi layered glass nk,2016Q4,60.0,60.0,0.0,5.5
6572,DTA3N5028GD-BGD,multi layered glass nk,2016Q4,120.0,228.0,108.0,5.5
6573,DTA3N5028GD-BGD,multi layered glass nk,2017Q2,16.0,0.0,92.0,5.5
6574,DTA3N5028GD-BGD,multi layered glass nk,2017Q4,84.0,0.0,8.0,5.5
6575,DTA3N5028GD-BGD,multi layered glass nk,2018Q2,8.0,0.0,0.0,5.5
6576,DTA3N5028GD-HEM,multi layered glass nk,2016Q4,132.0,228.0,96.0,5.5
6577,DTA3N5028GD-HEM,multi layered glass nk,2017Q2,12.0,0.0,84.0,5.5
6578,DTA3N5028GD-HEM,multi layered glass nk,2017Q4,84.0,0.0,0.0,5.5
6579,DTA3N5028GD-IV,multi layered glass nk,2016Q4,96.0,120.0,24.0,5.5
6580,DTA3N5028GD-IV,multi layered glass nk,2017Q4,12.0,0.0,12.0,5.5
6581,DTA3N5028GD-IV,multi layered glass nk,2018Q2,12.0,0.0,0.0,5.5
6582,DTA3N5028GD-JET,multi layered glass nk,2016Q4,132.0,240.0,108.0,5.5
6583,DTA3N5028GD-JET,multi layered glass nk,2017Q2,24.0,0.0,84.0,5.5
6584,DTA3N5028GD-JET,multi layered glass nk,2017Q4,84.0,0.0,0.0,5.5
6585,DTA3N5030BGD,feather multi layered long nk,2016Q4,0.0,120.0,120.0,5.5
6586,DTA3N5030BGD,feather multi layered long nk,2017Q2,1.0,0.0,119.0,5.5
6587,DTA3N5030BGD,feather multi layered long nk,2018Q2,0.0,1.0,120.0,5.5
6588,DTA3N5030BGD,feather multi layered long nk,2018Q3,24.0,0.0,96.0,5.5
6589,DTA3N5030GRY,feather multi layered long nk,2016Q4,0.0,120.0,120.0,5.5
6590,DTA3N5030JET,feather multi layered long nk,2016Q4,12.0,120.0,108.0,5.5
6591,DTA3N5030JET,feather multi layered long nk,2018Q3,24.0,0.0,84.0,5.5
6592,DTA3N5030NV,feather multi layered long nk,2016Q4,12.0,120.0,108.0,5.5
6593,DTA3N5030NV,feather multi layered long nk,2017Q2,12.0,0.0,96.0,5.5
6594,DTA3N5031BGD,dangling cotton ball long nk,2016Q4,240.0,240.0,0.0,4.0
6595,DTA3N5031BRN,dangling cotton ball long nk,2016Q4,240.0,240.0,0.0,4.0
6596,DTA3N5031GRY,dangling cotton ball long nk,2016Q4,120.0,120.0,0.0,4.0
6597,DTA3N5031NV,dangling cotton ball long nk,2016Q4,120.0,120.0,0.0,4.0
6598,DTA3N5032BGD,suede patchwork pendant nk,2016Q4,0.0,120.0,120.0,4.5
6599,DTA3N5032BGD,suede patchwork pendant nk,2018Q3,24.0,0.0,96.0,4.5
6600,DTA3N5032BL,suede patchwork pendant nk,2016Q4,0.0,120.0,120.0,4.5
6601,DTA3N5032BL,suede patchwork pendant nk,2018Q2,24.0,0.0,96.0,4.5
6602,DTA3N5032BRN,suede patchwork pendant nk,2016Q4,36.0,120.0,84.0,4.5
6603,DTA3N5032JET,suede patchwork pendant nk,2016Q4,12.0,120.0,108.0,4.5
6604,DTA3N5032JET,suede patchwork pendant nk,2018Q2,0.0,24.0,132.0,4.5
6605,DTA3N5032JET,suede patchwork pendant nk,2018Q3,12.0,0.0,120.0,4.5
6606,DTA3N5033BGD,metallic thread wrap tassel pendant,2016Q4,0.0,120.0,120.0,4.25
6607,DTA3N5033BGD,metallic thread wrap tassel pendant,2017Q3,24.0,0.0,96.0,4.25
6608,DTA3N5033BGD,metallic thread wrap tassel pendant,2017Q4,96.0,0.0,0.0,4.25
6609,DTA3N5033BRN,metallic thread wrap tassel pendant,2016Q4,0.0,120.0,120.0,4.25
6610,DTA3N5033BRN,metallic thread wrap tassel pendant,2017Q3,36.0,0.0,84.0,4.25
6611,DTA3N5033BRN,metallic thread wrap tassel pendant,2017Q4,84.0,0.0,0.0,4.25
6612,DTA3N5033GRY,metallic thread wrap tassel pendant,2016Q4,0.0,120.0,120.0,4.25
6613,DTA3N5033GRY,metallic thread wrap tassel pendant,2017Q3,36.0,0.0,84.0,4.25
6614,DTA3N5033GRY,metallic thread wrap tassel pendant,2017Q4,84.0,0.0,0.0,4.25
6615,DTA3N5033TL,metallic thread wrap tassel pendant,2016Q4,0.0,120.0,120.0,4.25
6616,DTA3N5033TL,metallic thread wrap tassel pendant,2017Q3,24.0,0.0,96.0,4.25
6617,DTA3N5033TL,metallic thread wrap tassel pendant,2017Q4,96.0,0.0,0.0,4.25
6618,DTA3N5034BGD,suede patchwork nat stone pendant,2016Q4,0.0,120.0,120.0,6.0
6619,DTA3N5034BGD,suede patchwork nat stone pendant,2017Q2,6.0,0.0,114.0,6.0
6620,DTA3N5034BGD,suede patchwork nat stone pendant,2018Q1,12.0,0.0,102.0,6.0
6621,DTA3N5034BGD,suede patchwork nat stone pendant,2018Q2,90.0,0.0,12.0,6.0
6622,DTA3N5034BGD,suede patchwork nat stone pendant,2018Q4,36.0,0.0,-24.0,6.0
6623,DTA3N5034BL,suede patchwork nat stone pendant,2016Q4,0.0,120.0,120.0,6.0
6624,DTA3N5034BL,suede patchwork nat stone pendant,2018Q1,12.0,0.0,108.0,6.0
6625,DTA3N5034BL,suede patchwork nat stone pendant,2018Q2,108.0,24.0,24.0,6.0
6626,DTA3N5034BL,suede patchwork nat stone pendant,2018Q4,36.0,0.0,-12.0,6.0
6627,DTA3N5034BRN,suede patchwork nat stone pendant,2016Q4,84.0,120.0,36.0,6.0
6628,DTA3N5034BRN,suede patchwork nat stone pendant,2018Q1,12.0,0.0,24.0,6.0
6629,DTA3N5034BRN,suede patchwork nat stone pendant,2018Q2,48.0,0.0,-24.0,6.0
6630,DTA3N5034JET,suede patchwork nat stone pendant,2016Q4,60.0,120.0,60.0,6.0
6631,DTA3N5034JET,suede patchwork nat stone pendant,2018Q2,24.0,48.0,84.0,6.0
6632,DTA3N5034JET,suede patchwork nat stone pendant,2018Q4,24.0,0.0,60.0,6.0
6633,DTA3N5035BGD,jwnmix  match patchwork pendant nk,2016Q4,60.0,120.0,60.0,4.75
6634,DTA3N5035BGD,jwnmix  match patchwork pendant nk,2017Q2,40.0,0.0,20.0,4.75
6635,DTA3N5035BGD,jwnmix  match patchwork pendant nk,2017Q3,20.0,0.0,0.0,4.75
6636,DTA3N5035BL,mix  match patchwork pendant nk,2016Q4,0.0,120.0,120.0,4.5
6637,DTA3N5035BL,mix  match patchwork pendant nk,2017Q3,36.0,0.0,84.0,4.5
6638,DTA3N5035BL,mix  match patchwork pendant nk,2018Q2,84.0,0.0,0.0,4.5
6639,DTA3N5035BRN,mix  match patchwork pendant nk,2016Q4,108.0,120.0,12.0,4.5
6640,DTA3N5035BRN,mix  match patchwork pendant nk,2017Q3,12.0,0.0,0.0,4.5
6641,DTA3N5035JET,mix  match patchwork pendant nk,2016Q4,24.0,120.0,96.0,4.5
6642,DTA3N5035JET,mix  match patchwork pendant nk,2017Q3,36.0,0.0,60.0,4.5
6643,DTA3N5035JET,mix  match patchwork pendant nk,2018Q2,60.0,0.0,0.0,4.5
6644,DTA3N5039WG-BL,all around agate stone nk,2016Q4,48.0,180.0,132.0,10.0
6645,DTA3N5039WG-BL,all around agate stone nk,2017Q4,132.0,0.0,0.0,10.0
6646,DTA3N5039WG-CAN,all around agate stone nk,2016Q4,60.0,180.0,120.0,10.0
6647,DTA3N5039WG-CAN,all around agate stone nk,2017Q2,9.0,0.0,111.0,10.0
6648,DTA3N5039WG-CAN,all around agate stone nk,2017Q4,111.0,0.0,0.0,10.0
6649,DTA3N5039WG-GRY,all around agate stone nk,2016Q3,1.0,0.0,-1.0,10.0
6650,DTA3N5039WG-GRY,all around agate stone nk,2016Q4,227.0,324.0,96.0,10.0
6651,DTA3N5039WG-GRY,all around agate stone nk,2017Q4,96.0,0.0,0.0,10.0
6652,DTA3N5039WG-JET,all around agate stone nk,2016Q4,240.0,288.0,48.0,10.0
6653,DTA3N5039WG-JET,all around agate stone nk,2017Q4,48.0,0.0,0.0,10.0
6654,DTA3N5039WG-MUL,all around agate stone nk,2016Q4,60.0,180.0,120.0,10.0
6655,DTA3N5039WG-MUL,all around agate stone nk,2017Q4,120.0,0.0,0.0,10.0
6656,DTA3N5045AMZ,long suede agate stone nk,2016Q4,372.0,576.0,204.0,4.5
6657,DTA3N5045AMZ,long suede agate stone nk,2017Q1,60.0,0.0,144.0,4.5
6658,DTA3N5045AMZ,long suede agate stone nk,2017Q2,12.0,0.0,132.0,4.5
6659,DTA3N5045AMZ,long suede agate stone nk,2018Q1,24.0,0.0,108.0,4.5
6660,DTA3N5045AMZ,long suede agate stone nk,2018Q2,168.0,60.0,0.0,4.5
6661,DTA3N5045BL,long suede agate stone nk,2016Q4,120.0,120.0,0.0,4.5
6662,DTA3N5045BL,long suede agate stone nk,2017Q1,60.0,60.0,0.0,4.5
6663,DTA3N5045CAN,long suede agate stone nk,2016Q4,240.0,456.0,216.0,4.5
6664,DTA3N5045CAN,long suede agate stone nk,2018Q1,12.0,0.0,204.0,4.5
6665,DTA3N5045CAN,long suede agate stone nk,2018Q2,108.0,0.0,96.0,4.5
6666,DTA3N5045CAN,long suede agate stone nk,2018Q3,96.0,0.0,0.0,4.5
6667,DTA3N5045GRY,long suede agate stone nk,2016Q4,168.0,408.0,240.0,4.5
6668,DTA3N5045GRY,long suede agate stone nk,2017Q1,48.0,0.0,192.0,4.5
6669,DTA3N5045GRY,long suede agate stone nk,2018Q1,12.0,0.0,180.0,4.5
6670,DTA3N5045GRY,long suede agate stone nk,2018Q2,228.0,48.0,0.0,4.5
6671,DTA3N5045JET,long suede agate stone nk,2016Q4,96.0,300.0,204.0,4.5
6672,DTA3N5045JET,long suede agate stone nk,2018Q2,252.0,48.0,0.0,4.5
6673,DTA3N5045RED,long suede agate stone nk,2016Q4,72.0,120.0,48.0,4.5
6674,DTA3N5045RED,long suede agate stone nk,2018Q1,12.0,0.0,36.0,4.5
6675,DTA3N5045RED,long suede agate stone nk,2018Q2,36.0,0.0,0.0,4.5
6676,DTA3N5512AMZ,drop nugget stone long nk,2016Q4,48.0,240.0,192.0,5.75
6677,DTA3N5512AMZ,drop nugget stone long nk,2017Q1,36.0,0.0,156.0,5.75
6678,DTA3N5512AMZ,drop nugget stone long nk,2017Q4,156.0,0.0,0.0,5.75
6679,DTA3N5512BGD,drop nugget stone long nk,2016Q4,12.0,180.0,168.0,5.75
6680,DTA3N5512BGD,drop nugget stone long nk,2017Q4,168.0,0.0,0.0,5.75
6681,DTA3N5512DAL,drop nugget stone long nk,2016Q4,36.0,120.0,84.0,5.75
6682,DTA3N5512DAL,drop nugget stone long nk,2017Q1,24.0,0.0,60.0,5.75
6683,DTA3N5512DAL,drop nugget stone long nk,2017Q4,60.0,0.0,0.0,5.75
6684,DTA3N5512LAB,drop nugget stone long nk,2016Q4,12.0,180.0,168.0,5.75
6685,DTA3N5512LAB,drop nugget stone long nk,2017Q4,168.0,0.0,0.0,5.75
6686,DTA3N5512PJA,drop nugget stone long nk,2016Q3,1.0,0.0,-1.0,5.75
6687,DTA3N5512PJA,drop nugget stone long nk,2016Q4,47.0,120.0,72.0,5.75
6688,DTA3N5512PJA,drop nugget stone long nk,2017Q1,12.0,0.0,60.0,5.75
6689,DTA3N5512PJA,drop nugget stone long nk,2017Q4,60.0,0.0,0.0,5.75
6690,DTA3N5512RQ,drop nugget stone long nk,2016Q4,12.0,120.0,108.0,5.75
6691,DTA3N5512RQ,drop nugget stone long nk,2017Q1,12.0,0.0,96.0,5.75
6692,DTA3N5512RQ,drop nugget stone long nk,2017Q4,96.0,0.0,0.0,5.75
6693,DTA3N5512SMK,drop nugget stone long nk,2016Q4,12.0,180.0,168.0,5.75
6694,DTA3N5512SMK,drop nugget stone long nk,2017Q4,168.0,0.0,0.0,5.75
6695,DTA3N6085HEM-BGD,glass bead  stoner choker nk,2016Q4,264.0,480.0,216.0,3.5
6696,DTA3N6085HEM-BGD,glass bead  stoner choker nk,2017Q1,60.0,12.0,168.0,3.5
6697,DTA3N6085HEM-BGD,glass bead  stoner choker nk,2017Q2,25.0,0.0,143.0,3.5
6698,DTA3N6085HEM-BGD,glass bead  stoner choker nk,2017Q3,60.0,0.0,83.0,3.5
6699,DTA3N6085HEM-BGD,glass bead  stoner choker nk,2018Q2,0.0,1.0,84.0,3.5
6700,DTA3N6085WG-GRN,glass bead  stoner choker nk,2016Q4,324.0,360.0,36.0,3.5
6701,DTA3N6085WG-GRN,glass bead  stoner choker nk,2017Q1,36.0,0.0,0.0,3.5
6702,DTA3N6085WG-GRN,glass bead  stoner choker nk,2018Q1,48.0,48.0,0.0,3.5
6703,DTA3N6085WG-GRY,glass bead  stoner choker nk,2016Q4,360.0,420.0,60.0,3.5
6704,DTA3N6085WG-GRY,glass bead  stoner choker nk,2017Q1,60.0,0.0,0.0,3.5
6705,DTA3N6085WG-GRY,glass bead  stoner choker nk,2017Q2,60.0,96.0,36.0,3.5
6706,DTA3N6085WG-GRY,glass bead  stoner choker nk,2017Q3,36.0,0.0,0.0,3.5
6707,DTA3N6085WG-GRY,glass bead  stoner choker nk,2018Q1,72.0,72.0,0.0,3.5
6708,DTA3N6085WG-PJA,glass bead  stoner choker nk,2016Q4,348.0,480.0,132.0,3.5
6709,DTA3N6085WG-PJA,glass bead  stoner choker nk,2017Q1,108.0,0.0,24.0,3.5
6710,DTA3N6085WG-PJA,glass bead  stoner choker nk,2017Q2,12.0,0.0,12.0,3.5
6711,DTA3N6085WG-PJA,glass bead  stoner choker nk,2017Q3,12.0,0.0,0.0,3.5
