,Style_Color,ds,y
68586,DTAE1777RH-RH,2016-09-06,12
68587,DTAE1864RH-CLR,2016-02-01,48
68588,DTAE1864XGD-CLR,2016-05-11,36
68589,DTAE1864XRH-CLR,2016-05-11,36
68590,DTAE1864XRH-CLR,2017-04-27,96
68591,DTAE1897GD-GD,2016-03-23,72
68592,DTAE1897GD-GD,2016-01-04,12
68593,DTAE1897SV-SV,2016-03-23,72
68594,DTAE1897SV-SV,2017-01-30,12
68595,DTAE2014WG-HEM,2017-04-21,60
68596,DTAE2019XWG-BL,2017-01-30,36
68597,DTAE2019XWG-BL,2017-12-21,60
68598,DTAE2019XWG-CHAM,2017-01-30,72
68599,DTAE2019XWG-HEMBL,2017-01-30,72
68600,DTAE2089RSG-RSG,2017-01-06,24
68601,DTAE2089RSG-RSG,2017-03-10,24
68602,DTAE2089RSG-RSG,2016-11-18,24
68603,DTAE2089RSG-RSG,2016-06-21,12
68604,DTAE2118RSG-RSG,2016-06-29,7
68605,DTAE2118RSG-RSG,2016-07-06,11
68606,DTAE2118RSG-RSG,2016-07-19,5
68607,DTAE2118RSG-RSG,2016-07-26,13
68608,DTAE2118RSG-RSG,2016-08-05,15
68609,DTAE2118RSG-RSG,2016-08-12,14
68610,DTAE2118RSG-RSG,2016-08-17,8
68611,DTAE2118RSG-RSG,2016-08-25,13
68612,DTAE2118RSG-RSG,2016-09-02,7
68613,DTAE2118RSG-RSG,2016-09-09,27
68614,DTAE2118RSG-RSG,2016-09-16,14
68615,DTAE2118RSG-RSG,2016-09-22,17
68616,DTAE2118RSG-RSG,2016-09-29,18
68617,DTAE2118RSG-RSG,2016-10-07,102
68618,DTAE2118RSG-RSG,2016-10-13,16
68619,DTAE2118RSG-RSG,2016-10-21,9
68620,DTAE2118RSG-RSG,2016-10-27,22
68621,DTAE2118RSG-RSG,2016-11-03,119
68622,DTAE2118RSG-RSG,2016-11-10,15
68623,DTAE2118RSG-RSG,2016-11-17,16
68624,DTAE2118RSG-RSG,2016-11-28,6
68625,DTAE2118RSG-RSG,2016-11-29,28
68626,DTAE2118RSG-RSG,2016-12-14,2
68627,DTAE2118RSG-RSG,2016-12-22,16
68628,DTAE2118RSG-RSG,2017-01-10,22
68629,DTAE2118RSG-RSG,2017-01-24,42
68630,DTAE2118RSG-RSG,2017-01-31,6
68631,DTAE2118RSG-RSG,2017-02-07,1
68632,DTAE2118RSG-RSG,2017-02-15,7
68633,DTAE2118RSG-RSG,2017-02-22,10
68634,DTAE2118RSG-RSG,2017-03-01,21
68635,DTAE2118RSG-RSG,2017-03-07,17
68636,DTAE2118RSG-RSG,2017-03-16,39
68637,DTAE2118RSG-RSG,2017-03-27,25
68638,DTAE2118RSG-RSG,2017-03-31,3
68639,DTAE2118RSG-RSG,2017-04-06,4
68640,DTAE2118RSG-RSG,2017-04-11,7
68641,DTAE2118RSG-RSG,2017-04-13,8
68642,DTAE2118RSG-RSG,2017-04-20,5
68643,DTAE2118RSG-RSG,2017-04-27,12
68644,DTAE2118RSG-RSG,2017-05-03,2
68645,DTAE2118RSG-RSG,2017-05-12,6
68646,DTAE2118RSG-RSG,2017-05-18,8
68647,DTAE2118RSG-RSG,2017-05-31,10
68648,DTAE2118RSG-RSG,2016-02-02,12
68649,DTAE2118RSG-RSG,2016-02-12,12
68650,DTAE2118RSG-RSG,2016-03-11,12
68651,DTAE2118RSG-RSG,2016-04-18,12
68652,DTAE2118RSG-RSG,2016-05-05,12
68653,DTAE2118RSG-RSG,2016-05-16,12
68654,DTAE2118RSG-RSG,2016-06-21,12
68655,DTAE2118RSG-RSG,2016-07-19,12
68656,DTAE2118RSG-RSG,2016-08-05,12
68657,DTAE2118RSG-RSG,2016-03-11,12
68658,DTAE2118RSG-RSG,2016-04-15,60
68659,DTAE2118RSG-RSG,2016-04-15,24
68660,DTAE2118RSG-RSG,2016-07-15,12
68661,DTAE2118RSG-RSG,2016-01-13,12
68662,DTAE2118RSG-RSG,2016-09-06,12
68663,DTAE2118RSS-RSS,2016-05-11,36
68664,DTAE2118RSS-RSS,2016-02-02,12
68665,DTAE2118RSS-RSS,2016-04-18,12
68666,DTAE2118RSS-RSS,2016-03-11,12
68667,DTAE2118RSS-RSS,2016-04-15,60
68668,DTAE2118RSS-RSS,2016-04-15,24
68669,DTAE2118RSS-RSS,2016-09-06,84
68670,DTAE2119ROSEGOLD,2018-02-06,60
68671,DTAE2119RSS-RSS,2016-05-11,36
68672,DTAE2127WG-TQ,2016-05-20,24
68673,DTAE2127WG-TQ,2016-03-18,36
68674,DTAE2127WG-TQ,2016-03-24,24
68675,DTAE2127WG-TQ,2016-06-14,12
68676,DTAE2127WG-TQ,2016-04-07,12
68677,DTAE2127WG-TQ,2016-04-07,12
68678,DTAE2127WG-TQ,2016-06-24,12
68679,DTAE2127WG-TQ,2016-01-07,12
68680,DTAE2127WG-TQ,2016-04-26,12
68681,DTAE2128RSG-RSG,2016-01-08,24
68682,DTAE2128RSG-RSG,2016-01-05,24
68683,DTAE2128RSG-RSG,2016-01-05,24
68684,DTAE2128RSG-RSG,2016-05-26,24
68685,DTAE2128RSG-RSG,2016-01-29,24
68686,DTAE2128RSG-RSG,2016-10-11,36
68687,DTAE2128RSG-RSG,2016-04-06,24
68688,DTAE2128RSG-RSG,2017-01-30,60
68689,DTAE2128RSS-RSS,2016-01-08,24
68690,DTAE2128RSS-RSS,2016-01-05,24
68691,DTAE2128RSS-RSS,2016-01-05,24
68692,DTAE2128RSS-RSS,2016-05-26,24
68693,DTAE2128RSS-RSS,2016-02-23,12
68694,DTAE2128RSS-RSS,2016-01-29,24
68695,DTAE2128RSS-RSS,2016-10-11,36
68696,DTAE2128RSS-RSS,2016-04-06,24
68697,DTAE2128RSS-RSS,2016-02-29,36
68698,DTAE2128RSS-RSS,2017-01-30,47
68699,DTAE2128WG-WG,2016-01-14,36
68700,DTAE2128WG-WG,2016-03-07,24
68701,DTAE2128WG-WG,2016-04-05,24
68702,DTAE2128WG-WG,2016-01-28,36
68703,DTAE2128WG-WG,2016-02-29,12
68704,DTAE2128WG-WG,2016-09-30,12
68705,DTAE2128WG-WG,2017-01-30,12
68706,DTAE2128WS-WS,2016-01-14,24
68707,DTAE2128WS-WS,2016-03-07,24
68708,DTAE2128WS-WS,2016-02-23,12
68709,DTAE2128WS-WS,2016-04-05,24
68710,DTAE2128WS-WS,2016-01-28,36
68711,DTAE2128WS-WS,2017-01-30,108
68712,DTAE2133AWG-AWG,2016-01-07,12
68713,DTAE2133AWG-AWG,2016-01-22,24
68714,DTAE2133AWG-AWG,2016-11-08,12
68715,DTAE2133AWG-AWG,2016-01-29,24
68716,DTAE2133AWG-AWG,2017-10-27,24
68717,DTAE2133AWG-AWG,2016-01-05,48
68718,DTAE2133AWG-AWG,2017-10-03,36
68719,DTAE2133AWG-AWG,2016-04-01,24
68720,DTAE2133AWG-AWG,2016-04-29,60
68721,DTAE2133AWG-AWG,2016-04-06,12
68722,DTAE2133AWG-AWG,2017-12-21,12
68723,DTAE2133AWS-AWS,2016-01-07,12
68724,DTAE2133AWS-AWS,2016-01-22,24
68725,DTAE2133AWS-AWS,2016-11-08,12
68726,DTAE2133AWS-AWS,2016-01-29,24
68727,DTAE2133AWS-AWS,2017-10-27,24
68728,DTAE2133AWS-AWS,2016-01-05,24
68729,DTAE2133AWS-AWS,2017-10-03,24
68730,DTAE2133AWS-AWS,2016-04-01,12
68731,DTAE2133AWS-AWS,2016-04-29,60
68732,DTAE2133AWS-AWS,2016-04-06,12
68733,DTAE2133AWS-AWS,2017-12-21,48
68734,DTAE2145RH-RH,2016-01-07,12
68735,DTAE2145WG-WG,2016-01-21,24
68736,DTAE2145WG-WG,2016-03-21,12
68737,DTAE2145WG-WG,2016-04-20,12
68738,DTAE2145WG-WG,2016-01-25,36
68739,DTAE2145WG-WG,2016-03-08,24
68740,DTAE2145WG-WG,2016-01-22,24
68741,DTAE2145WG-WG,2016-01-05,24
68742,DTAE2145WG-WG,2016-02-11,24
68743,DTAE2145WG-WG,2016-02-02,36
68744,DTAE2145WG-WG,2016-05-13,36
68745,DTAE2145WG-WG,2016-04-04,12
68746,DTAE2145WS-WS,2016-01-21,12
68747,DTAE2145WS-WS,2016-03-21,12
68748,DTAE2145WS-WS,2016-04-20,24
68749,DTAE2145WS-WS,2016-01-25,36
68750,DTAE2145WS-WS,2016-03-08,12
68751,DTAE2145WS-WS,2016-01-05,12
68752,DTAE2145WS-WS,2016-02-11,12
68753,DTAE2145WS-WS,2016-02-02,36
68754,DTAE2145WS-WS,2016-05-13,36
68755,DTAE2145WS-WS,2016-04-04,12
68756,DTAE2145WS-WS,2016-08-01,24
68757,DTAE2153GD,2017-04-21,60
68758,DTAE2153SV,2017-04-21,60
68759,DTAE2177GD-GRY,2017-04-21,60
68760,DTAE766GD-CORPHCORCOR,2017-06-05,19
68761,DTAE766GD-CORPHCORCOR,2017-06-06,15
68762,DTAE822GD-BL,2017-01-30,12
68763,DTAE822GD-BL,2017-12-21,24
68764,DTAE822GD-HEM,2016-05-27,120
68765,DTAE822GD-RED,2017-06-05,8
68766,DTAE822GD-RED,2017-06-06,6
68767,DTAE822GD-TPZ,2016-05-27,59
68768,DTAE830RH-SV,2017-12-21,24
68769,DTAE843GD-RED,2017-12-21,36
68770,DTAE843GD-TPZ,2017-12-21,48
68771,DTAE845GD-AMY,2017-01-30,58
68772,DTAE845GD-BL,2017-01-30,60
68773,DTAE845GD-HEMJET,2017-01-30,12
68774,DTAE845GD-TPZ,2017-01-30,108
68775,DTAE846GD-BL,2017-12-21,36
68776,DTAE846GD-RED,2017-12-21,108
68777,DTAE856GD-BL,2017-12-21,84
68778,DTAE856GD-RED,2017-12-21,120
68779,DTAE856SV-SV,2017-12-21,108
68780,DTAE861GD-BRN,2017-01-30,12
68781,DTAE896GD-BL,2017-12-21,72
68782,DTAE896GD-BRN,2017-12-21,72
68783,DTAE896GD-HEM,2017-12-21,24
68784,DTAE896GD-JET,2017-12-21,72
68785,DTAE969GD-COR,2017-04-06,12
68786,DTAE969GD-COR,2017-12-21,24
68787,DTAE969GD-JET,2017-12-21,60
68788,DTAE969GD-TQ,2017-04-06,12
68789,DTAE980GD-TQ,2017-12-21,96
68790,,2016-10-13,10
68791,,2016-10-21,11
68792,,2016-10-27,23
68793,,2016-11-03,20
68794,,2016-11-10,14
68795,,2016-11-17,19
68796,,2016-11-28,21
68797,,2016-11-29,40
68798,,2016-12-08,3
68799,,2016-12-14,5
68800,,2016-12-22,2
68801,,2017-01-10,9
68802,,2017-01-24,23
68803,,2017-01-31,4
68804,,2017-02-07,1
68805,,2017-02-15,3
68806,,2017-03-01,8
68807,,2017-03-07,7
68808,,2017-03-16,15
68809,,2017-03-27,15
68810,,2017-03-31,1
68811,,2017-04-06,3
68812,,2017-04-11,1
68813,,2017-04-13,6
68814,,2017-04-20,8
68815,,2017-04-27,17
68816,,2017-05-03,7
68817,,2017-05-12,47
68818,,2017-05-18,20
68819,,2017-05-31,21
68820,,2017-06-02,15
68821,,2017-06-09,30
68822,,2017-06-15,14
68823,,2017-06-29,112
68824,DTAF6020190RNWG-GY-7,2016-04-27,120
68825,DTAF6020190RNWG-GY-7,2016-06-02,90
68826,DTAF6020190RNWG-GY-8,2016-04-27,120
68827,DTAF6020190RNWG-GY-8,2016-06-02,90
68828,DTAF6020190RNWG-MT-7,2016-04-27,120
68829,DTAF6020190RNWG-MT-7,2016-06-02,90
68830,DTAF6020190RNWG-MT-8,2016-04-27,120
68831,DTAF6020190RNWG-MT-8,2016-06-02,90
68832,DTAF6020190RNWG-PK-7,2016-04-27,120
68833,DTAF6020190RNWG-PK-7,2016-06-02,90
68834,DTAF6020190RNWG-PK-8,2016-04-27,120
68835,DTAF6020190RNWG-PK-8,2016-06-02,90
68836,DTAF6020191RNWG-MT-7,2016-04-27,120
68837,DTAF6020191RNWG-MT-7,2016-06-02,90
68838,DTAF6020191RNWG-MT-8,2016-04-27,120
68839,DTAF6020191RNWG-MT-8,2016-06-02,90
68840,DTAF6020191RNWG-PH-7,2016-04-27,120
68841,DTAF6020191RNWG-PH-7,2016-06-02,90
68842,DTAF6020191RNWG-PH-8,2016-04-27,120
68843,DTAF6020191RNWG-PH-8,2016-06-02,90
68844,DTAF6020191RNWG-WHT-7,2016-04-27,120
68845,DTAF6020191RNWG-WHT-7,2016-06-02,90
68846,DTAF6020191RNWG-WHT-8,2016-04-27,120
68847,DTAF6020191RNWG-WHT-8,2016-06-02,90
68848,DTAF6030200GD,2017-05-02,36
68849,DTAF6030200GD,2017-12-29,96
68850,DTAF6030200GD,2018-07-12,96
68851,DTAF6030200GD,2018-07-12,108
68852,DTAF6030200SV,2017-05-02,36
68853,DTAF6030200SV,2017-12-29,96
68854,DTAF6030200SV,2018-06-06,108
68855,,2017-04-21,60
68856,,2017-04-21,60
68857,DTAF6070701ERBLS,2017-01-04,120
68858,DTAF6070701ERCHAM,2017-01-04,120
68859,DTAF6070701ERHEM,2017-01-04,120
68860,DTAF6070701ERMT,2017-01-04,120
68861,DTAF6070701ERWINE,2017-01-04,120
68862,DTAF6070706BLXBLS,2017-01-04,120
68863,DTAF6070706BLXCHAM,2017-01-04,120
68864,DTAF6070706BLXHEM,2017-01-04,120
68865,DTAF6070706BLXMT,2017-01-04,120
68866,DTAF6070706BLXWINE,2017-01-04,120
68867,DTAF6100933GD,2016-12-22,60
68868,DTAF6100933RH,2016-12-22,60
68869,DTAF6110954ERWG,2018-06-20,90
68870,DTAF6110958ERGD,2017-10-26,120
68871,,2018-05-23,12
68872,,2018-08-01,120
68873,,2017-05-30,12
68874,DTAF7010004ERRG,2017-05-02,60
68875,DTAF7010004ERRH,2017-05-02,60
68876,DTAF7010005ERGD,2017-04-06,72
68877,DTAF7010005ERRG,2017-04-06,72
68878,DTAF7010005ERRH,2017-04-06,72
68879,DTAF7010018BLGD,2017-08-08,116
68880,DTAF7010018BLRG,2017-08-08,112
68881,DTAF7010018BLRH,2017-08-08,116
68882,DTAF7010022NKGD,2017-04-21,72
68883,DTAF7010022NKSV,2017-04-21,72
68884,DTAF7030072NKRG,2017-11-28,120
68885,DTAF7060610ERSHINYSV,2018-01-26,72
68886,,2018-05-30,60
68887,DTAF7100421NKSHINYSV,2018-01-26,72
68888,DTAF7100423ERRH,2018-01-26,60
68889,DTAF7100427ERRH,2018-01-26,60
68890,DTAF7100428BLGD,2018-01-26,60
68891,DTAF7100428BLRG,2018-01-23,60
68892,DTAF7100428BLRG,2018-02-06,60
68893,DTAF7100428BLRH,2018-01-23,60
68894,DTAF7100428BLRH,2018-01-26,60
68895,DTAF7100429BLRG,2018-01-23,60
68896,DTAF7100429BLRG,2018-02-06,60
68897,DTAF7100429BLRH,2018-01-23,60
68898,DTAF7100429BLRH,2018-01-26,60
68899,DTAF7100430ERIV,2018-01-30,120
68900,DTAF7100430ERMINT,2018-01-30,120
68901,DTAF7100431ERGD,2018-01-26,60
68902,DTAF7100431ERRH,2018-01-26,60
68903,DTAF8010009ERDPK,2018-05-30,60
68904,DTAN18GD,2016-05-27,120
68905,DTAN18GD,2016-11-30,12
68906,DTAN18GD-HEM,2016-05-27,120
68907,DTAN18HEM,2016-11-30,24
68908,DTAN19GD-HEM,2017-12-21,96
68909,DTAN60GD-SV,2016-06-28,18
68910,DTAN60HEM,2016-07-01,12
68911,DTAN60HEM,2016-06-28,89
68912,DTAN60HEM,2016-11-30,60
68913,DTAN60RH,2016-06-28,19
68914,DTAN60RH-HEM,2016-06-28,12
68915,DTAN84GD-HEM,2017-12-21,84
68916,DTAN100GD,2016-03-16,31
68917,DTAN100HEM,2016-03-16,24
68918,DTAN100RH,2016-03-16,72
68919,DTAN1004GD-GD,2016-06-28,12
68920,DTAN1020GD-COR,2018-01-30,108
68921,DTAN1020GD-JET,2018-01-30,36
68922,DTAN1020GD-WHT,2018-01-30,12
68923,DTAN1020GD-WHT,2016-10-18,48
68924,DTAN1025SV-SV,2017-12-21,24
68925,DTAN1028GD-BL,2017-12-21,48
68926,DTAN1028GD-PK,2017-12-21,72
68927,DTAN1028GD-TL,2017-12-21,108
68928,DTAN1028GD-TQ,2017-12-21,48
68929,DTAN1030GD-CHA,2016-03-23,12
68930,DTAN1030GD-GRN,2016-03-23,72
68931,DTAN1030GD-PK,2016-03-23,120
68932,DTAN1030GD-TL,2016-03-23,47
68933,DTAN1031GD-CHATQ,2016-03-23,119
68934,DTAN1031GD-PKCHA,2016-03-23,47
68935,DTAN1031GD-TQCOR,2016-03-23,60
68936,DTAN1031GD-WHTJET,2016-03-23,118
68937,DTAN1032GD-BL,2017-12-21,48
68938,DTAN1032GD-TL,2017-12-21,72
68939,DTAN1036GD-GD,2017-12-21,84
68940,DTAN1036SV-SV,2017-12-21,108
68941,DTAN1037GD-GD,2016-06-28,11
68942,DTAN1037GD-GD,2017-12-21,24
68943,DTAN1049GD-GDSV,2016-05-27,23
68944,DTAN1049SV-SV,2016-05-27,12
68945,DTAN1057GD-GD,2016-03-28,72
68946,DTAN1057SV-SV,2016-03-28,72
68947,DTAN1060GD-GD,2017-12-21,60
68948,DTAN1063GD-GD,2018-01-30,120
68949,DTAN1065GD-GD,2018-01-30,72
68950,DTAN1075GD-BL,2017-12-21,24
68951,DTAN1075GD-GD,2017-12-21,48
68952,DTAN1075GD-ORN,2017-12-21,36
68953,DTAN1090GD-JET-S,2018-01-30,72
68954,DTAN1090GD-TQ-V,2018-01-30,36
68955,DTAN1111GD-JET,2017-12-21,48
68956,DTAN1111GD-PUR,2017-12-21,96
68957,DTAN1111GD-TL,2017-12-21,120
68958,DTAN1112GD-BL,2017-12-21,72
68959,DTAN1113GD-BL,2018-01-30,24
68960,DTAN1113GD-PUR,2017-12-21,24
68961,DTAN1114GD-RED,2017-09-27,72
68962,DTAN1114GD-TL,2017-09-27,96
68963,DTAN1116GD-CHAPH,2017-10-25,12
68964,DTAN1116GD-CHAPH,2017-12-21,24
68965,DTAN1116GD-JET,2017-09-27,72
68966,DTAN1117GD-GRN,2017-12-21,72
68967,DTAN1117GD-JET,2017-12-21,108
68968,DTAN1117GD-PH,2017-12-21,84
68969,DTAN1118GD-GRN,2016-11-30,108
68970,DTAN1119GD-CHAPH,2016-07-01,12
68971,DTAN1119GD-JET,2017-01-30,119
68972,DTAN1119GD-PH,2017-01-30,108
68973,DTAN1122GD-GD,2017-01-24,36
68974,DTAN1147GD-COR,2016-09-06,12
68975,DTAN1147GD-IV,2017-01-30,48
68976,DTAN1147GD-JET,2017-01-30,71
68977,DTAN1147GD-TL,2016-09-06,48
68978,DTAN1147GD-TQ,2016-09-06,96
68979,DTAN1148GD-COR,2016-03-23,10
68980,DTAN1148GD-IVY,2016-03-23,12
68981,DTAN1148GD-TL,2016-03-23,72
68982,DTAN1186GD-BL,2016-03-23,12
68983,DTAN1186GD-COR,2016-03-23,12
68984,DTAN1186GD-GRN,2016-03-23,36
68985,DTAN1186GD-IV,2016-03-23,72
68986,DTAN1186GD-JET,2016-03-23,24
68987,DTAN1186GD-RED,2016-03-23,72
68988,DTAN1186GD-TL,2016-03-23,108
68989,DTAN1186GD-TQ,2016-02-02,24
68990,DTAN1187GD-GRN,2017-12-21,12
68991,DTAN1187GD-IV,2017-12-21,36
68992,DTAN1187GD-JET,2017-09-27,83
68993,DTAN1187GD-JET,2017-05-08,36
68994,DTAN1187GD-TL,2018-01-30,72
68995,DTAN1187GD-TQ,2017-09-27,24
68996,DTAN1187GD-TQ,2017-12-21,36
68997,DTAN1189GD-JET,2016-06-28,7
68998,DTAN1198GD-IV,2016-03-23,59
68999,DTAN1198GD-TL,2016-03-23,48
69000,DTAN1199GD-IV,2016-06-28,12
69001,DTAN1224GD-GD,2016-07-01,12
69002,DTAN1224SV-SV,2016-07-01,12
69003,DTAN1224SV-SV,2017-12-21,36
69004,DTAN1226GD-CHO,2016-10-18,84
69005,DTAN1226GD-CHO,2016-11-30,60
69006,DTAN1227GD-CHO,2016-07-01,12
69007,DTAN1234GD-GD,2016-10-18,60
69008,DTAN1234SV-SV,2016-07-01,12
69009,DTAN1234SV-SV,2016-10-18,12
69010,DTAN1235GD-CHO,2017-12-21,96
69011,DTAN1246GD-GD,2017-10-11,48
69012,DTAN1246RH-RH,2017-10-11,48
69013,DTAN1246RH-RH,2016-06-28,120
69014,DTAN1246RH-RH,2017-12-21,84
69015,DTAN1249GD-CHO,2017-12-21,108
69016,DTAN1249GD-GD,2017-12-21,48
69017,DTAN1249RG-RG,2017-12-21,48
69018,DTAN1250GD-CHO,2017-12-21,72
69019,DTAN1250GD-GD,2017-12-21,108
69020,DTAN1250RG-RG,2017-12-21,108
69021,DTAN1251GD-GD,2017-12-21,36
69022,DTAN1252GD-CRY,2016-06-28,71
69023,DTAN1252RH-CRY,2016-06-28,48
69024,DTAN128GD-HEM,2016-11-30,72
69025,DTAN128HEM,2016-11-30,72
69026,DTAN128RH,2016-11-30,96
69027,DTAN1292RH-RH,2016-07-01,12
69028,DTAN1309GD-COR,2017-12-21,120
69029,DTAN1309GD-TQ,2017-12-21,108
69030,DTAN1310SV-SV,2017-12-21,60
69031,DTAN1314GD-PK,2017-12-21,72
69032,DTAN1314GD-WHT,2017-12-21,96
69033,DTAN1317GD-GD,2018-01-30,24
69034,DTAN1318GD-AQ,2016-03-16,59
69035,DTAN1318SV-AQ,2016-03-24,120
69036,DTAN1318SV-PK,2016-03-16,83
69037,DTAN1319GD-SV,2016-03-16,51
69038,DTAN1319SV-GD,2016-03-16,35
69039,DTAN1320GD-GDSV,2016-03-16,59
69040,DTAN1321GD-GD,2017-12-21,60
69041,DTAN1321SV-SV,2017-12-21,48
69042,DTAN1330GD-GD,2017-01-30,12
69043,DTAN1331SV-SVGD,2016-12-08,36
69044,DTAN1332GD-BL,2018-01-30,72
69045,DTAN1332GD-COR,2018-01-30,60
69046,DTAN1335GD-BL,2017-12-21,48
69047,DTAN1358GD-JET,2016-05-20,72
69048,DTAN1358GD-JET,2016-06-28,96
69049,DTAN1358GD-LM,2016-05-20,72
69050,DTAN1358GD-LM,2016-06-28,60
69051,DTAN1358GD-MINT,2016-05-20,72
69052,DTAN1358GD-MINT,2016-06-28,36
69053,DTAN1358GD-PH,2016-05-20,48
69054,DTAN1358GD-TQ,2016-05-20,72
69055,DTAN1358GD-TQ,2016-06-28,36
69056,DTAN1358GD-WHT,2016-05-20,72
69057,DTAN1358GD-WHT,2016-06-28,48
69058,DTAN1361GD-LM,2017-12-21,120
69059,DTAN1363SV-SV,2016-03-16,48
69060,DTAN1365GD-GD,2016-01-13,12
69061,DTAN1367GD-GD,2016-05-20,72
69062,DTAN1367GD-GD,2016-06-28,84
69063,DTAN1367SV-SV,2016-05-20,72
69064,DTAN1367SV-SV,2016-06-28,96
69065,DTAN1369GD-GD,2016-02-12,12
69066,DTAN1369GD-GD,2016-06-28,24
69067,DTAN1369SV-SV,2016-02-12,12
69068,DTAN1369SV-SV,2016-02-01,12
69069,DTAN1369SV-SV,2016-06-28,60
69070,DTAN1370GD-GD,2016-06-28,72
69071,DTAN1375GD-COR,2016-01-06,12
69072,DTAN1375GD-COR,2016-01-29,12
69073,DTAN1376GD-COR,2017-12-21,96
69074,DTAN1376GD-TQ,2017-12-21,12
69075,DTAN1384MG-MG,2018-01-30,24
69076,DTAN1384MS-MS,2018-01-30,60
69077,DTAN1394GD-MINT,2016-10-18,84
69078,DTAN1394GD-WHT,2017-10-31,48
69079,DTAN1397GD-PH,2016-03-16,24
69080,DTAN1439GD-BL,2016-10-18,36
69081,DTAN1439GD-MINT,2016-10-18,60
69082,DTAN1439GD-MULT,2016-10-18,24
69083,DTAN1439GD-PH,2017-10-31,71
69084,DTAN1448GD-GD,2017-12-21,60
69085,DTAN1449GD-GD,2017-12-21,48
69086,DTAN1449SV-SV,2017-12-21,60
69087,DTAN1452GD-GD,2016-06-28,12
69088,DTAN1453GD-GD,2017-12-21,96
69089,DTAN1455GD-JET,2016-03-16,83
69090,DTAN1457GD-JET,2016-03-16,71
69091,DTAN1459GD-MT,2016-03-16,96
69092,DTAN1459GD-PK,2016-03-16,60
69093,DTAN1459GD-TQ,2016-03-16,48
69094,DTAN1460GD-PK,2016-03-16,48
69095,DTAN1460GD-TQ,2016-03-16,108
69096,DTAN1461GD-MT,2016-03-16,35
69097,DTAN1461GD-PK,2016-03-16,48
69098,DTAN1462GD-TQ,2016-12-08,36
69099,DTAN1486GD-AMY,2016-04-27,96
69100,DTAN1486GD-AQ,2016-04-27,96
69101,DTAN1486GD-BZR,2016-04-27,96
69102,DTAN1486GD-CRY,2016-04-27,96
69103,DTAN1486GD-EM,2016-04-27,96
69104,DTAN1486GD-LAMY,2016-04-27,96
69105,DTAN1486GD-PER,2016-04-27,96
69106,DTAN1486GD-RS,2016-04-27,96
69107,DTAN1486GD-RUBY,2016-04-27,96
69108,DTAN1486GD-SAP,2016-04-27,96
69109,DTAN1486GD-SIAM,2016-04-27,96
69110,DTAN1486GD-TPZ,2016-04-27,96
69111,DTAN1619GD-GRN,2016-09-06,12
69112,DTAN1619RH-SV,2017-10-13,12
69113,DTAN1619RH-SV,2016-12-08,36
69114,DTAN1621GD-BL,2016-09-06,36
69115,DTAN1621GD-CHO,2017-10-13,12
69116,DTAN1621GD-GRN,2017-12-21,36
69117,DTAN1621GD-RED,2016-09-06,24
69118,DTAN1623GD-BL,2016-11-30,12
69119,DTAN1623GD-CHO,2016-11-30,60
69120,DTAN1623GD-GRN,2016-11-30,72
69121,DTAN1623GD-RED,2016-11-30,36
69122,DTAN1652GD-GD,2016-09-06,60
69123,DTAN1652HMT-HMT,2016-11-30,36
69124,DTAN1656GD-GD,2016-11-30,36
69125,DTAN1656HMT-HMT,2016-11-30,96
69126,DTAN1679SV-SV,2016-11-30,60
69127,DTAN1680GD-GRN,2016-09-06,108
69128,DTAN1680GD-RED,2016-09-06,72
69129,DTAN1680HEM-CLR,2016-02-01,12
69130,DTAN1680HEM-CLR,2016-09-06,12
69131,DTAN1862RH-CLR,2016-02-01,48
69132,DTAN1862RH-CLR,2016-02-05,24
69133,DTAN1862RH-CLR,2016-06-28,48
69134,DTAN1863RH-CLR,2016-02-01,48
69135,DTAN1863RH-CLR,2016-02-05,24
69136,DTAN1863RH-CLR,2016-06-28,36
69137,DTAN1867GD-GD,2017-12-21,96
69138,DTAN1867SV-SV,2017-12-21,108
69139,DTAN1869GD-GD,2017-12-21,96
69140,DTAN1869SV-SV,2017-12-21,108
69141,DTAN1870GD-GD,2017-12-21,36
69142,DTAN1870SV-SV,2016-12-08,36
69143,DTAN1870SV-SV,2017-12-21,72
69144,DTAN1871SV-SV,2016-12-08,36
69145,DTAN1876GD-GD,2016-03-09,12
69146,DTAN1876GD-GD,2016-04-06,12
69147,DTAN1876GD-GD,2016-05-19,12
69148,DTAN1876GD-GD,2017-12-21,108
69149,DTAN1876SV-SV,2016-03-09,12
69150,DTAN1876SV-SV,2016-06-16,12
69151,DTAN1876SV-SV,2016-06-30,12
69152,DTAN1876SV-SV,2016-07-29,12
69153,DTAN1876SV-SV,2016-09-21,12
69154,DTAN1876SV-SV,2017-12-21,24
69155,DTAN1877GD-GD,2016-11-30,60
69156,DTAN1877SV-SV,2016-11-30,36
69157,DTAN1879GD-GD,2017-12-21,48
69158,DTAN1879SV-SV,2016-12-08,48
69159,DTAN1879SV-SV,2017-12-21,36
69160,DTAN1880GD-GD,2017-12-21,60
69161,DTAN1880SV-SV,2017-12-21,84
69162,DTAN1884SV-SV,2016-11-30,48
69163,DTAN1896GD-GD,2016-05-20,84
69164,DTAN1896SV-SV,2016-12-08,36
69165,DTAN1896SV-SV,2017-12-21,72
69166,DTAN1909BG-BG,2018-01-30,48
69167,DTAN1909BS-BS,2018-01-30,36
